ID_cliente	Data_Compra	Quantia_Compra	Canal_Compra	Categoria_Produto
148	2013-02-26	275.69	Loja Física	Casa e Decoração
3110	2014-12-05	343.6	App	Esporte
1977	2015-02-25	156.43	Marketplace	Eletrônicos
856	2015-10-18	1135.94	Marketplace	Livros
1899	2015-02-06	108.22	Marketplace	Livros
1887	2014-04-07	208.72	Loja Física	Vestuário
1937	2014-01-17	323.45	Loja Física	Livros
550	2013-06-06	58.05	Site	Eletrônicos
1322	2014-05-30	77.65	Site	Casa e Decoração
566	2015-10-22	268.11	App	Vestuário
631	2013-05-24	2151.61	Site	Vestuário
1537	2013-03-06	342.48	Site	Casa e Decoração
3242	2015-10-16	81.51	Site	Eletrônicos
3216	2014-02-14	892.73	Marketplace	Beleza
1516	2014-08-12	148.98	Site	Esporte
2952	2013-12-19	829.93	Marketplace	Vestuário
793	2013-07-22	290.26	Loja Física	Casa e Decoração
803	2014-03-16	157.52	Site	Casa e Decoração
1912	2014-03-11	63.36	Marketplace	Beleza
3402	2014-06-13	90.74	Site	Eletrônicos
1807	2014-06-26	108.93	App	Casa e Decoração
1109	2014-12-01	49.58	App	Eletrônicos
2494	2013-03-31	995.81	App	Livros
3286	2015-01-02	102.68	Site	Eletrônicos
3275	2015-02-05	41.7	Site	Beleza
1670	2014-07-07	296.07	App	Beleza
3400	2015-04-26	79.81	Marketplace	Eletrônicos
1605	2013-12-05	58.48	Marketplace	Eletrônicos
2429	2014-03-14	141.21	App	Eletrônicos
1153	2015-08-27	88.11	App	Vestuário
957	2013-06-03	46.72	Loja Física	Eletrônicos
162	2013-05-29	69.28	App	Livros
915	2014-07-11	174.01	Site	Casa e Decoração
694	2014-10-04	221.41	App	Eletrônicos
1747	2014-10-09	245.04	App	Casa e Decoração
590	2014-03-06	57.07	Loja Física	Vestuário
2994	2013-08-14	517.3	Site	Vestuário
1108	2013-08-05	2193.9	App	Eletrônicos
3042	2014-08-21	50.23	App	Beleza
3197	2014-08-29	111.86	Loja Física	Vestuário
631	2013-12-28	2029.86	Marketplace	Esporte
672	2013-10-02	272.95	Loja Física	Beleza
3346	2014-11-27	74.41	Marketplace	Vestuário
3192	2014-06-18	149.44	Marketplace	Livros
1198	2015-10-17	192.33	Site	Beleza
3244	2015-12-15	135.92	App	Livros
2545	2015-07-23	439.14	Site	Beleza
2423	2015-10-27	62.87	App	Beleza
3275	2014-08-31	127.54	Loja Física	Livros
2976	2014-05-03	246.77	Marketplace	Esporte
377	2014-09-19	246.77	Marketplace	Livros
268	2014-04-20	408.24	Site	Vestuário
2042	2014-03-24	444.08	App	Beleza
2678	2013-09-30	1560.23	App	Casa e Decoração
336	2013-03-23	71.2	App	Livros
3430	2013-01-26	51.93	App	Casa e Decoração
99	2014-08-24	2058.04	Loja Física	Esporte
110	2015-02-24	268.0	Marketplace	Eletrônicos
1772	2013-12-21	104.21	Loja Física	Esporte
907	2015-04-05	110.83	Site	Esporte
2950	2015-11-09	250.3	Marketplace	Livros
2710	2015-11-27	115.08	Marketplace	Esporte
3216	2015-01-04	1489.31	Loja Física	Casa e Decoração
949	2014-11-20	330.5	Loja Física	Esporte
1469	2014-12-31	203.92	Marketplace	Esporte
3472	2014-08-22	48.01	Marketplace	Livros
1887	2014-01-28	463.08	Marketplace	Beleza
850	2015-09-13	276.76	App	Eletrônicos
2242	2015-04-04	612.06	App	Esporte
1365	2014-07-06	223.32	App	Esporte
2292	2014-05-22	146.63	App	Vestuário
947	2015-01-02	1806.87	Loja Física	Beleza
903	2013-12-31	1861.24	Marketplace	Beleza
1928	2013-02-02	140.09	Marketplace	Vestuário
825	2014-12-21	2238.52	Site	Esporte
647	2014-07-14	474.11	Marketplace	Eletrônicos
1549	2014-08-31	191.95	Marketplace	Eletrônicos
3200	2014-11-06	346.4	Loja Física	Beleza
1284	2014-01-01	131.03	Loja Física	Vestuário
641	2014-11-10	1104.44	Marketplace	Casa e Decoração
3354	2015-02-14	60.26	Marketplace	Livros
696	2014-03-19	264.06	App	Esporte
2199	2015-07-08	2014.35	Loja Física	Beleza
25	2015-04-29	2390.71	App	Esporte
1370	2013-12-05	281.11	Loja Física	Vestuário
1562	2015-08-17	107.97	App	Esporte
1070	2015-10-12	1078.1	Site	Eletrônicos
1279	2015-04-20	270.36	Loja Física	Esporte
357	2013-07-22	2379.6	Marketplace	Casa e Decoração
3102	2013-08-11	322.37	App	Vestuário
2435	2015-09-29	95.37	Marketplace	Vestuário
2809	2014-08-21	255.92	Marketplace	Beleza
2781	2013-11-01	491.36	Marketplace	Eletrônicos
1353	2014-03-22	2508.11	Loja Física	Eletrônicos
99	2013-11-28	893.43	Marketplace	Livros
1691	2015-11-23	214.58	App	Beleza
558	2015-11-26	1344.98	Loja Física	Livros
523	2015-01-01	54.1	Site	Casa e Decoração
1825	2015-01-01	400.69	Site	Eletrônicos
3231	2014-03-14	175.72	Marketplace	Beleza
802	2013-07-16	116.53	App	Livros
3241	2014-06-01	62.11	App	Esporte
568	2015-05-17	998.33	App	Esporte
1706	2013-01-13	1189.86	Loja Física	Eletrônicos
164	2015-02-03	151.82	App	Livros
110	2015-10-07	1152.74	App	Vestuário
1015	2013-06-08	282.95	App	Esporte
3222	2015-11-10	146.31	Site	Beleza
2037	2015-08-27	213.15	Marketplace	Esporte
2143	2014-12-19	1461.68	Loja Física	Casa e Decoração
777	2015-01-29	438.82	Site	Livros
2765	2015-02-15	1877.68	Marketplace	Eletrônicos
2572	2014-10-31	904.29	Marketplace	Eletrônicos
2562	2014-07-25	274.42	App	Livros
1493	2014-01-03	1659.84	Loja Física	Vestuário
843	2013-09-17	147.85	App	Livros
914	2014-05-12	281.29	Loja Física	Eletrônicos
2765	2013-11-12	274.08	Marketplace	Beleza
2291	2014-09-21	1568.62	Loja Física	Livros
1088	2014-03-16	207.83	Loja Física	Eletrônicos
2307	2013-06-18	1969.12	Site	Casa e Decoração
585	2014-02-21	54.49	Loja Física	Eletrônicos
2602	2015-04-03	1999.45	Site	Livros
1519	2013-11-07	74.75	Site	Beleza
2596	2013-12-29	223.74	Site	Vestuário
1423	2013-03-11	1419.34	App	Casa e Decoração
1714	2014-06-10	210.5	Marketplace	Esporte
1078	2014-11-16	223.74	Loja Física	Eletrônicos
2725	2013-02-05	155.93	App	Casa e Decoração
678	2014-01-09	340.22	Marketplace	Beleza
187	2013-10-01	401.81	Marketplace	Vestuário
948	2014-12-28	61.2	App	Casa e Decoração
3102	2014-01-30	200.29	Marketplace	Livros
2773	2015-07-27	1882.38	Site	Beleza
2781	2013-04-13	2098.39	Marketplace	Beleza
1231	2014-12-22	242.85	Site	Esporte
2217	2013-03-02	95.41	Loja Física	Eletrônicos
642	2014-04-29	258.83	Site	Eletrônicos
527	2015-12-18	147.26	Site	Casa e Decoração
1845	2013-11-23	128.35	Site	Esporte
87	2015-08-01	2253.77	Site	Esporte
2569	2015-08-16	22.68	App	Livros
267	2013-08-03	230.55	Marketplace	Beleza
760	2015-09-28	33.18	Site	Esporte
2269	2014-08-04	2399.91	App	Esporte
2206	2015-01-06	82.33	Loja Física	Livros
1423	2013-06-20	1557.35	Loja Física	Livros
903	2015-03-21	1100.84	App	Beleza
1592	2013-03-20	96.73	Loja Física	Esporte
1055	2014-10-16	1152.16	Marketplace	Casa e Decoração
1378	2015-02-05	2426.93	Marketplace	Esporte
3419	2013-11-09	1548.72	Marketplace	Eletrônicos
2107	2014-10-25	77.74	Loja Física	Eletrônicos
1293	2015-10-22	1234.75	Marketplace	Beleza
151	2014-07-18	285.93	Site	Vestuário
2591	2015-12-22	82.58	Marketplace	Eletrônicos
1523	2015-05-12	280.13	Loja Física	Livros
3036	2014-01-18	137.64	App	Beleza
763	2015-05-19	212.77	Loja Física	Livros
326	2014-08-24	166.39	Marketplace	Vestuário
1613	2013-08-13	209.16	Loja Física	Vestuário
347	2014-09-12	1726.91	Marketplace	Livros
2887	2014-09-16	1951.2	App	Casa e Decoração
2235	2015-04-21	67.7	Site	Livros
856	2015-10-27	2428.19	Site	Beleza
2276	2015-03-29	2758.27	App	Eletrônicos
1827	2015-08-04	261.84	Loja Física	Livros
1100	2015-02-10	56.6	Site	Vestuário
861	2015-05-30	231.89	Loja Física	Eletrônicos
1493	2014-08-05	1409.43	Loja Física	Vestuário
445	2014-07-21	488.15	Marketplace	Beleza
3193	2013-06-15	222.51	App	Beleza
3063	2014-05-25	91.2	App	Beleza
2242	2015-12-25	762.33	Site	Livros
165	2014-05-07	375.65	Loja Física	Esporte
1834	2013-07-30	2856.55	Loja Física	Livros
111	2013-04-07	475.24	Loja Física	Livros
311	2013-07-18	497.9	Marketplace	Beleza
2223	2013-05-20	62.81	Loja Física	Beleza
3443	2014-04-14	2196.87	Site	Beleza
457	2015-04-24	40.15	App	Livros
2868	2013-10-24	226.57	Site	Esporte
2193	2013-12-01	1768.23	Marketplace	Eletrônicos
2898	2013-03-09	2314.74	Loja Física	Vestuário
1779	2014-03-17	237.43	Site	Beleza
3443	2015-08-29	2912.43	App	Casa e Decoração
2072	2015-05-20	197.57	Marketplace	Vestuário
1423	2014-10-07	238.12	Marketplace	Esporte
573	2014-08-16	260.25	Site	Livros
183	2013-12-28	1020.48	Marketplace	Esporte
985	2013-08-30	202.27	Marketplace	Livros
2648	2013-11-05	50.1	Loja Física	Casa e Decoração
2585	2015-02-03	642.14	App	Beleza
759	2014-12-05	54.09	App	Vestuário
3149	2015-12-18	68.82	App	Eletrônicos
2190	2014-02-15	1612.12	Site	Esporte
453	2015-01-26	112.17	Loja Física	Livros
1469	2015-01-01	250.85	App	Livros
286	2014-06-19	87.78	Site	Esporte
183	2015-04-24	2330.83	App	Casa e Decoração
1417	2013-07-29	76.52	App	Livros
1768	2014-03-27	649.32	Loja Física	Casa e Decoração
2900	2015-06-28	34.15	App	Vestuário
39	2013-08-13	296.42	Marketplace	Vestuário
1840	2014-10-07	2717.57	Marketplace	Esporte
1433	2015-07-20	274.32	Marketplace	Livros
2176	2014-12-03	1868.42	Marketplace	Casa e Decoração
1990	2013-09-03	464.33	Loja Física	Livros
3202	2013-05-09	290.83	Loja Física	Vestuário
374	2015-11-14	160.52	Loja Física	Vestuário
2619	2013-12-30	89.26	Marketplace	Livros
2956	2013-03-16	81.31	Loja Física	Casa e Decoração
260	2015-05-09	410.63	App	Esporte
3084	2013-04-18	261.59	Site	Casa e Decoração
2316	2015-01-26	245.66	Loja Física	Casa e Decoração
2282	2013-07-01	101.34	Marketplace	Esporte
2219	2013-02-23	80.46	Site	Beleza
2467	2013-04-01	233.36	App	Casa e Decoração
3496	2014-03-23	238.82	Site	Livros
542	2014-11-05	1161.47	Loja Física	Esporte
3223	2014-11-19	130.07	Site	Esporte
2627	2013-05-06	1534.02	Site	Beleza
3274	2014-01-10	119.98	Marketplace	Livros
1190	2013-12-13	113.61	Site	Livros
804	2014-04-22	1209.69	Loja Física	Livros
2627	2015-11-26	1556.43	Loja Física	Casa e Decoração
922	2013-06-06	232.39	Site	Vestuário
2677	2015-05-19	102.23	Loja Física	Esporte
234	2013-01-30	273.84	Marketplace	Beleza
1419	2015-08-14	1961.99	Marketplace	Casa e Decoração
3089	2014-05-22	217.51	App	Casa e Decoração
494	2015-01-07	85.79	Marketplace	Beleza
1461	2015-03-29	80.09	Site	Beleza
737	2013-08-30	130.65	Marketplace	Casa e Decoração
2329	2014-04-03	2401.27	Marketplace	Esporte
2621	2013-02-16	1060.16	Site	Esporte
2229	2013-12-09	58.96	Marketplace	Eletrônicos
787	2014-07-07	765.46	App	Casa e Decoração
1407	2014-06-23	176.7	Marketplace	Livros
1813	2013-09-05	140.28	App	Esporte
3174	2014-06-24	279.35	Marketplace	Beleza
1028	2014-05-26	166.67	Site	Esporte
2955	2014-09-04	44.03	Loja Física	Vestuário
877	2015-08-22	149.45	Loja Física	Beleza
770	2013-01-25	346.96	App	Casa e Decoração
1249	2014-05-18	297.53	Loja Física	Esporte
355	2014-01-05	471.99	Marketplace	Casa e Decoração
1588	2013-08-22	173.94	Loja Física	Casa e Decoração
1076	2013-05-04	317.53	Loja Física	Esporte
2626	2013-03-27	146.65	Marketplace	Casa e Decoração
3032	2014-10-21	74.63	Site	Livros
806	2013-12-17	59.91	App	Beleza
1480	2013-04-05	195.09	Marketplace	Casa e Decoração
2887	2013-10-12	1204.71	Marketplace	Esporte
1125	2013-05-07	235.57	Loja Física	Livros
2749	2014-05-07	94.16	Loja Física	Eletrônicos
2080	2014-11-24	324.97	Loja Física	Eletrônicos
131	2015-04-25	30.72	Site	Eletrônicos
2582	2014-01-29	280.29	Loja Física	Esporte
789	2014-08-17	106.51	App	Livros
3311	2014-11-07	109.96	App	Beleza
1700	2014-09-03	125.5	Loja Física	Beleza
1568	2014-12-09	85.31	Marketplace	Eletrônicos
3318	2014-09-03	143.93	Marketplace	Esporte
2516	2014-04-10	113.08	Site	Casa e Decoração
2131	2013-09-04	179.46	Site	Eletrônicos
982	2015-01-24	305.06	Site	Casa e Decoração
1635	2015-04-07	1265.1	Site	Eletrônicos
1775	2014-11-12	389.6	Loja Física	Eletrônicos
1017	2014-07-15	86.86	Site	Livros
3391	2014-06-02	35.85	Site	Esporte
608	2015-07-12	153.56	Marketplace	Esporte
1675	2013-04-24	104.56	Marketplace	Vestuário
3419	2015-08-13	2837.95	Marketplace	Beleza
335	2015-04-23	265.0	Site	Eletrônicos
3081	2014-08-28	443.19	Marketplace	Beleza
573	2015-11-21	131.29	Marketplace	Esporte
860	2014-12-27	227.82	Marketplace	Casa e Decoração
2678	2015-07-06	2202.12	App	Eletrônicos
2707	2015-11-25	89.23	Loja Física	Beleza
2890	2015-07-29	2982.55	App	Vestuário
335	2013-09-14	103.85	Loja Física	Livros
2467	2013-03-04	1048.59	Marketplace	Esporte
1582	2013-03-23	289.48	Loja Física	Livros
1971	2015-10-23	72.95	Marketplace	Beleza
174	2013-05-20	81.73	Site	Vestuário
1761	2015-11-19	161.84	Site	Vestuário
3121	2014-05-28	168.48	Loja Física	Esporte
2533	2015-05-06	267.02	Loja Física	Esporte
902	2013-04-28	73.21	Marketplace	Beleza
811	2014-10-31	132.49	App	Livros
1783	2014-02-13	1625.06	Site	Beleza
3200	2013-05-09	290.47	Site	Casa e Decoração
2993	2014-11-15	174.3	Marketplace	Beleza
1370	2015-10-19	438.59	App	Livros
733	2013-07-05	201.85	Marketplace	Vestuário
2937	2015-02-05	214.11	Site	Livros
1795	2015-07-17	283.84	App	Eletrônicos
3449	2014-01-15	192.32	Marketplace	Casa e Decoração
2814	2013-06-03	17.18	Loja Física	Livros
65	2014-02-24	160.54	Loja Física	Livros
568	2014-11-13	1669.09	Loja Física	Livros
893	2014-02-16	41.51	Marketplace	Livros
2717	2015-04-14	115.05	Marketplace	Beleza
2773	2013-04-17	414.05	Site	Eletrônicos
1188	2013-01-12	373.76	Site	Eletrônicos
1718	2014-12-12	245.42	App	Esporte
648	2014-06-02	228.3	Site	Esporte
1070	2014-06-21	1776.57	Loja Física	Casa e Decoração
2755	2015-10-26	2426.67	Loja Física	Vestuário
1186	2013-06-28	72.83	Site	Eletrônicos
733	2013-04-09	490.98	Site	Casa e Decoração
2967	2013-02-18	2732.25	Marketplace	Eletrônicos
1061	2014-07-02	169.51	Loja Física	Livros
3231	2015-01-08	182.18	Site	Casa e Decoração
3475	2014-12-21	213.37	Loja Física	Eletrônicos
3292	2014-10-12	237.43	App	Eletrônicos
1691	2014-01-23	467.07	Marketplace	Eletrônicos
1348	2014-01-13	984.52	App	Beleza
2572	2015-10-18	438.85	Marketplace	Vestuário
1456	2015-08-19	820.09	Site	Vestuário
2207	2014-08-07	417.01	App	Vestuário
2261	2014-12-20	122.14	App	Esporte
786	2015-04-01	233.35	Site	Vestuário
366	2015-07-23	247.27	Loja Física	Beleza
330	2013-03-16	447.92	App	Eletrônicos
404	2014-03-11	150.32	App	Casa e Decoração
978	2015-04-17	349.28	Marketplace	Casa e Decoração
1797	2013-03-24	115.46	Loja Física	Beleza
3102	2015-11-18	147.67	App	Eletrônicos
3092	2014-05-22	1203.0	Loja Física	Esporte
647	2014-12-06	454.7	Site	Casa e Decoração
2369	2014-12-14	245.61	Site	Vestuário
2143	2014-04-29	2231.27	App	Livros
631	2014-06-27	1229.55	App	Livros
1691	2013-08-13	251.11	Loja Física	Vestuário
804	2014-02-22	2804.69	Marketplace	Esporte
2949	2015-09-06	778.24	Loja Física	Esporte
3070	2013-02-25	78.09	App	Beleza
239	2014-07-25	152.36	Site	Casa e Decoração
1620	2015-08-29	1107.36	Loja Física	Eletrônicos
2209	2015-11-25	105.43	App	Vestuário
199	2013-09-27	2410.9	Loja Física	Casa e Decoração
3078	2015-01-11	337.13	Site	Beleza
3475	2015-06-22	174.73	Marketplace	Casa e Decoração
1781	2013-11-09	2549.53	Site	Vestuário
1049	2014-04-22	75.62	Marketplace	Beleza
3136	2013-09-10	163.12	App	Vestuário
196	2014-07-13	366.33	Site	Eletrônicos
215	2013-10-19	2352.54	Marketplace	Eletrônicos
308	2013-03-22	329.8	Site	Esporte
1091	2013-06-26	419.4	App	Livros
228	2015-09-23	479.88	Marketplace	Eletrônicos
3162	2015-12-31	309.79	Marketplace	Esporte
1738	2015-01-12	28.48	Site	Beleza
2709	2014-12-28	113.83	Marketplace	Beleza
3216	2013-01-22	2642.58	App	Esporte
3084	2014-03-12	375.76	Site	Esporte
3419	2013-06-22	1381.78	App	Casa e Decoração
1561	2014-08-08	223.07	Site	Beleza
3001	2013-04-16	253.38	Site	Casa e Decoração
2374	2014-04-16	57.67	Loja Física	Casa e Decoração
3292	2013-05-26	153.76	Site	Esporte
2117	2015-03-18	491.7	App	Casa e Decoração
950	2015-09-29	193.67	Site	Esporte
218	2013-08-13	97.47	Site	Beleza
1877	2013-09-24	142.12	Loja Física	Beleza
2257	2015-06-06	125.67	App	Esporte
1648	2015-11-08	478.68	App	Vestuário
151	2015-03-09	569.09	Loja Física	Eletrônicos
995	2013-10-28	1906.27	Loja Física	Vestuário
3199	2013-04-30	1020.22	Site	Eletrônicos
1012	2015-04-12	126.52	App	Livros
2006	2015-08-07	251.62	Loja Física	Eletrônicos
2967	2013-12-16	1829.56	Loja Física	Esporte
2492	2014-10-16	51.26	Site	Beleza
1139	2015-03-06	259.05	Site	Eletrônicos
1213	2015-06-19	108.89	Site	Beleza
1821	2014-12-19	229.33	Site	Esporte
1026	2014-08-27	300.48	App	Beleza
2949	2015-01-04	1661.26	App	Livros
2872	2015-05-22	140.38	Loja Física	Esporte
2399	2014-06-01	261.78	Marketplace	Casa e Decoração
2575	2014-04-12	110.3	Site	Beleza
3441	2015-02-09	127.12	App	Vestuário
2430	2014-12-10	1015.46	Marketplace	Livros
2080	2013-10-14	66.9	Marketplace	Casa e Decoração
658	2013-12-10	138.75	App	Esporte
1304	2014-09-20	32.22	Site	Casa e Decoração
3253	2014-05-21	2745.74	Site	Beleza
3305	2015-07-08	449.44	Site	Casa e Decoração
1448	2015-01-01	36.73	App	Eletrônicos
3371	2014-05-21	400.21	Loja Física	Esporte
2365	2013-12-23	854.75	Marketplace	Livros
241	2013-04-29	73.99	Site	Livros
2984	2013-04-11	89.37	App	Eletrônicos
25	2014-07-19	2552.75	Marketplace	Esporte
1445	2015-10-13	80.37	App	Casa e Decoração
1805	2014-06-01	136.05	Marketplace	Esporte
3072	2013-01-03	85.56	Marketplace	Beleza
1199	2013-06-03	298.17	Site	Vestuário
1218	2014-10-15	77.99	App	Esporte
817	2014-01-19	179.73	Site	Livros
3216	2015-12-24	2731.18	Marketplace	Eletrônicos
2479	2014-05-02	63.09	Site	Eletrônicos
1039	2014-07-26	29.77	App	Beleza
2595	2015-02-01	293.93	Marketplace	Vestuário
2154	2015-06-25	62.91	Marketplace	Livros
3308	2015-06-02	271.0	Marketplace	Beleza
1944	2015-07-22	2146.66	Marketplace	Vestuário
3015	2013-11-05	348.21	App	Casa e Decoração
265	2013-04-27	169.44	Loja Física	Eletrônicos
653	2013-06-22	72.22	Site	Vestuário
532	2013-08-11	85.67	Site	Beleza
1535	2014-04-28	375.18	Loja Física	Livros
1495	2014-08-18	1890.97	App	Casa e Decoração
2949	2014-06-12	305.78	App	Livros
1052	2014-06-05	385.89	Marketplace	Eletrônicos
2939	2015-02-08	1066.51	Site	Beleza
2685	2013-01-09	43.96	App	Esporte
2859	2013-11-24	88.47	Loja Física	Livros
355	2014-09-07	763.33	Loja Física	Beleza
87	2014-04-29	1842.65	Site	Esporte
228	2015-02-04	148.06	Site	Livros
698	2015-04-06	67.9	Marketplace	Beleza
349	2015-09-04	93.24	Site	Beleza
496	2014-09-08	136.63	Marketplace	Esporte
1434	2013-04-26	273.96	App	Vestuário
1353	2013-06-05	2196.62	App	Esporte
798	2013-07-23	457.1	Loja Física	Casa e Decoração
265	2015-09-30	210.62	Site	Livros
556	2013-03-22	133.15	App	Beleza
3036	2013-12-13	266.42	Marketplace	Beleza
1116	2015-08-11	111.73	App	Esporte
2984	2014-11-23	243.22	Loja Física	Esporte
1199	2014-01-27	341.88	Loja Física	Casa e Decoração
2941	2015-05-31	412.84	Marketplace	Eletrônicos
1580	2013-11-29	2442.72	Loja Física	Casa e Decoração
2100	2013-02-26	492.75	App	Vestuário
1578	2015-12-18	121.46	Site	Livros
485	2015-09-12	470.88	Loja Física	Casa e Decoração
269	2015-09-17	134.29	Marketplace	Esporte
2047	2013-07-11	88.09	Site	Beleza
2799	2014-10-15	2050.71	Loja Física	Eletrônicos
2994	2014-10-29	1751.05	Site	Vestuário
2340	2015-02-08	116.62	Site	Casa e Decoração
2802	2013-05-22	63.61	Marketplace	Esporte
2468	2015-11-10	208.87	Marketplace	Casa e Decoração
2737	2013-11-04	137.94	Loja Física	Beleza
200	2015-12-06	209.0	Site	Vestuário
641	2015-11-20	2541.07	Site	Esporte
663	2014-06-15	1771.99	Loja Física	Esporte
2387	2014-05-08	213.02	Site	Esporte
3245	2015-09-18	316.95	Site	Esporte
1179	2015-03-28	100.18	App	Eletrônicos
2997	2015-05-12	29.71	Loja Física	Livros
92	2014-11-26	69.88	Loja Física	Casa e Decoração
975	2015-11-20	51.64	Site	Livros
2080	2014-01-21	423.02	App	Casa e Decoração
2742	2015-12-24	31.93	Marketplace	Esporte
2291	2015-10-19	1249.34	Loja Física	Vestuário
324	2013-10-02	133.28	App	Beleza
1620	2015-06-14	1691.83	App	Esporte
256	2014-05-26	2537.19	Marketplace	Esporte
2387	2014-07-04	93.65	Marketplace	Livros
3362	2015-05-28	172.26	App	Livros
1435	2014-08-05	153.93	App	Livros
2602	2015-06-13	735.89	App	Beleza
1026	2015-12-17	289.42	Loja Física	Esporte
481	2014-08-11	51.46	Marketplace	Livros
1968	2013-08-01	138.23	Site	Eletrônicos
2995	2015-03-26	124.37	Loja Física	Casa e Decoração
1618	2013-05-17	87.95	Site	Vestuário
1872	2013-01-16	2902.0	Marketplace	Vestuário
1578	2014-02-03	68.21	Site	Vestuário
2493	2014-10-04	173.73	Site	Casa e Decoração
2874	2014-06-07	101.33	App	Livros
81	2014-03-30	92.85	App	Casa e Decoração
1088	2014-05-19	57.08	Marketplace	Livros
2101	2014-03-17	115.36	Loja Física	Casa e Decoração
2646	2013-06-26	50.07	App	Esporte
3153	2013-04-08	241.85	App	Eletrônicos
2243	2013-07-19	260.48	App	Casa e Decoração
87	2015-06-30	1293.15	Site	Livros
2949	2013-01-12	1743.43	Loja Física	Livros
2692	2014-09-24	146.87	Site	Livros
1746	2015-09-21	431.63	App	Vestuário
7	2015-09-14	341.19	App	Esporte
2725	2014-06-11	161.23	Marketplace	Vestuário
2462	2014-01-04	1689.03	Marketplace	Esporte
3493	2014-04-22	184.14	Loja Física	Casa e Decoração
770	2015-03-01	11967.86	Marketplace	Casa e Decoração
1682	2015-03-04	279.32	Loja Física	Vestuário
1325	2014-09-10	157.15	Marketplace	Esporte
950	2014-01-14	354.27	Marketplace	Eletrônicos
1830	2015-10-11	2088.46	Site	Livros
2891	2013-07-31	2214.78	Loja Física	Casa e Decoração
778	2013-03-12	253.88	Loja Física	Casa e Decoração
451	2013-01-25	108.87	Loja Física	Esporte
526	2015-11-19	78.22	App	Esporte
2464	2013-09-10	30.89	Site	Beleza
554	2013-10-27	54.78	Loja Física	Eletrônicos
1532	2014-02-08	369.33	Site	Vestuário
2468	2015-12-23	112.02	App	Eletrônicos
1297	2015-05-22	75.73	Site	Beleza
1004	2015-07-25	244.23	Site	Esporte
3355	2013-06-17	260.73	Site	Esporte
2325	2013-09-01	2593.65	Site	Casa e Decoração
670	2014-11-20	140.97	App	Casa e Decoração
2785	2014-05-11	281.07	App	Eletrônicos
2545	2014-02-10	1177.74	Site	Eletrônicos
2027	2015-03-16	238.9	Site	Livros
3337	2013-05-13	215.87	Site	Vestuário
1641	2014-10-15	49.05	Marketplace	Beleza
762	2015-06-11	256.4	Loja Física	Vestuário
237	2014-01-22	102.52	Loja Física	Casa e Decoração
1775	2015-12-17	55.72	Marketplace	Casa e Decoração
1255	2015-03-06	84.09	Site	Vestuário
1248	2014-09-13	301.01	Loja Física	Eletrônicos
2993	2013-08-19	105.42	App	Livros
2276	2014-02-02	416.91	App	Beleza
3178	2015-02-21	201.89	Marketplace	Livros
3288	2014-02-22	241.25	Loja Física	Vestuário
804	2014-11-24	1628.52	Loja Física	Vestuário
678	2014-08-20	356.88	App	Esporte
1338	2014-07-10	90.19	Site	Esporte
1572	2013-05-10	97.86	Loja Física	Beleza
1535	2014-10-15	175.87	Marketplace	Esporte
329	2014-07-24	129.92	App	Casa e Decoração
2497	2015-01-22	458.04	Marketplace	Casa e Decoração
2302	2015-06-07	56.02	Loja Física	Beleza
2857	2013-02-03	87.23	Site	Casa e Decoração
641	2013-09-12	1734.21	Site	Beleza
261	2014-06-06	475.3	Marketplace	Livros
1091	2014-12-10	185.9	Marketplace	Casa e Decoração
3169	2013-02-07	317.73	Site	Livros
2084	2013-03-27	95.49	App	Beleza
1004	2014-01-10	2957.03	Loja Física	Beleza
2096	2014-02-28	271.38	App	Esporte
3186	2015-05-03	47.97	Loja Física	Livros
2916	2013-09-20	1142.79	Marketplace	Beleza
445	2015-09-11	399.19	Marketplace	Casa e Decoração
1436	2013-08-22	183.15	App	Livros
74	2014-03-11	115.2	Marketplace	Vestuário
1055	2014-06-24	712.29	App	Beleza
1123	2015-01-17	89.63	Loja Física	Casa e Decoração
3294	2013-09-11	181.66	Site	Vestuário
2941	2013-12-02	117.13	Marketplace	Livros
1484	2013-06-22	205.07	Loja Física	Vestuário
925	2013-09-22	173.5	Loja Física	Vestuário
3402	2013-08-12	15.38	Loja Física	Vestuário
2768	2013-12-20	494.32	Loja Física	Casa e Decoração
1653	2014-11-28	200.71	App	Beleza
2070	2013-03-05	1220.71	Marketplace	Beleza
3430	2015-09-18	196.77	Loja Física	Eletrônicos
3163	2014-12-12	160.87	Site	Casa e Decoração
54	2013-11-24	202.76	Marketplace	Beleza
953	2015-07-05	773.28	Marketplace	Eletrônicos
2515	2015-06-02	930.39	Site	Casa e Decoração
3393	2014-06-17	146.09	Loja Física	Vestuário
766	2013-01-25	453.34	Marketplace	Beleza
2971	2014-10-18	2730.67	Loja Física	Eletrônicos
901	2015-08-26	1493.71	Site	Eletrônicos
3182	2015-05-28	37.83	App	Livros
3169	2013-09-05	464.29	Loja Física	Esporte
1582	2013-01-27	179.19	Site	Eletrônicos
2638	2015-02-21	58.62	Loja Física	Esporte
3133	2015-08-20	273.25	Loja Física	Livros
449	2014-12-28	203.52	Site	Esporte
2252	2014-06-10	30.4	Loja Física	Eletrônicos
2219	2015-01-14	105.18	Marketplace	Vestuário
2009	2013-05-14	233.96	Loja Física	Casa e Decoração
673	2014-02-07	2979.93	Marketplace	Esporte
2405	2014-05-05	76.77	App	Beleza
